#Year,Title,Genre,Director,Cast,Level
2003,Oka Radha Iddaru Krishnula Pelli,Comedy,G. Nageswara Reddy,"Srikanth, Prabhu Deva, Namitha, Tanikella Bharani, Chandra Mohan",0
2003,Janaki Weds Sriram,Romance,Anji,"Rohith, Gajala, Rekha Vedavyas",1
2003,Pellamtho Panenti,Comedy,S. V. Krishna Reddy,"Venu Thottempudi, Laya, Kalyani",2
2003,Okato Number Kurradu,Action / Romance,A. Kodandarami Reddy,"Nandamuri Taraka Ratna, Rekha Vedavyas, Brahmanandam",1
2003,Tagore,Action / Drama,V. V. Vinayak,"Chiranjeevi, Jyothika, Shriya Saran",2
2003,Vishnu,Action / Romance,Shaji Kailas,"Vishnu Manchu, Vedhika, Neetu Chandra",1
2003,Ela Cheppanu,Romance,Ramana,"Tarun, Shriya Saran, Sunil",0
2003,Toli Choopulone,Romance / Action,Kasi Viswanath,"Kalyan Ram, Akanksha, Charanraj, Sudeepa",0
2003,Okariki Okaru,Romance,Rasool,"Srikanth, Aarti Chabria, Balayya, Tanikella Bharani",1
2003,Ori Nee Prema Bangaram Kaanu,Romance,AVS,"Rajesh Krishnan, Sangeetha, Giri Babu, Bramhanandam",1
2003,Shivamani,Action,Puri Jagannadh,"Akkineni Nagarjuna, Asin Thottumkal, Rakshita, Prakash Raj",0
2003,Veede,Action,Ravi Raja Pinisetty,"Ravi Teja, Reema Sen, Aarti Agarwal, Shayaji Shinde",0
2003,Srirama Chandrulu,Comedy,Srikanth,"Rajendra Prasad, Sivaji, Raasi, Rambha, Sindhu Menon,Brahmanandam, Kovai Sarala, Venu Madhav",1
2003,Nenu Seethamahalaxmi,Romance,G Nageshwara Reddy,"Rohith, Shravya, Chalapathi Rao",2
2003,Abhimanyu,Romance,A Mallikarjun,"Kalyan Ram, Divya Spandana, Suhasini, Sowcar Janaki, Ali",0
2003,Goa,Drama,P. Kishore Kumar,"Sumit Roy, Subhash Chandra, Krishna Teja",2
2003,Nenu Pelliki Ready,Comedy,Venky,"Srikanth, Laya, Sangeetha, Anitha Hassandani",1
2003,Back Pocket,Romance,,"Vijay Sai, Sony Raj, Suman, Lavanya, Preeti Nigam, Anant, Sudarshan, Jenny, Seema, Vinod Bala",2
2003,Villan,Thriller / Action,K. S. Ravikumar,"Rajasekhar, Neha Dhupia, Tulip Joshi, Naresh",2
2003,Chantigadu,Romance,Jaya,"Baladithya, Suhasini, Saranya, Brahmanandam",1
2003,Missamma,Drama,Neelakanta,"Bhoomika Chawla, Sivaji, Laya, Tanikella Bharani",1
2003,Nee Manasu Naaku Telusu,Romance,Jyoti Krishna,"Tarun, Trisha Krishnan, Shriya Saran, Sunil, Reema Sen, Archana Puran Singh",2
2003,Maa Alludu Very Good,Comedy,E V V Satyanarayana,"Rajendra Prasad, Allari Naresh, Ramya Krishna, Mounika, Kovai Sarala",1
2003,Neeke Manasichaanu,Romance,Surya Teja,"Srikanth, Charmee Kaur, Anvithaa, Brahmanandam",2
2003,Avuna,Romance,C. Uma Maheshwar Rao,"Adarsh, Santhi Rao, Kota Srinivasa Rao",1
2003,Tiger Harischandraprasad,Action,V. Samudra,"Nandamuri Harikrishna, Ramya Krishna, Sangeetha, Kota Srinivasa Rao",2
2003,Satyam,Romance / Action,Surya Kiran,"Sumanth, Genelia D'Souza, Brahmanandam, Kota Srinivasa Rao",2
2002,Seema Simham,Action,G. Ram Prasad,"Nandamuri Balakrishna, Simran, Reemma Sen, P. Vasu",1
2002,Takkari Donga,Action,Jayanth C. Paranjee,"Mahesh Babu, Lisa Ray, Bipasha Basu, Krishna Ghattamaneni",1
2002,Nuvvu Leka Nenu Lenu,Romance,Kashi Vishwanath,"Tarun, Aarthi Agarwal, Laya, Sarath Babu",1
2002,Premaku Swagatam,Romance,S. V. Krishna Reddy,"J. D. Chakravarthy, Soundarya",1
2002,Priya Nestama,Romance,R. Ganapathy,"Venu, Malavika, Shama",1
2002,O Chinnadana,Romance,SathiBabu,"Srikanth, Raja, Gajala, Asha Saini, Shruthi Raj",0
2002,Neethone Vuntanu,Romance,T. Prabhakar,"Upendra, Sanghavi, Rachana Banerjee",1
2002,Raghava,Drama,Y Nageswara Rao,"Suresh, Rajasri, Kota Srinivasa Rao, Brahmanandam",0
2002,Kalusukovalani,Romance,Raghu Raj,"Uday Kiran, Gajala, Pratyusha",1
2002,Kondaveeti Simhasanam,Action,Dasari Narayana Rao,"Mohan Babu, Soundarya, Udaya Bhanu",0
2002,Nenu Ninnu Premistunnanu,Romance,G Haribabu,"Prasanna, Keerthi Shaheen, Amrutha, Ahuti Prasad",2
2002,Chandravansam,Family Drama,JK Bharavi,"Krishna Ghattamaneni, Jayapradha, Sivaji, Rohith",1
2002,Action No. 1,Action,,"Ram, Lakshman, Thriller Manju",0
2002,Ramana,Action / Comedy,Siva Nageswara Rao,"Rajendra Prasad, Mahi, Brahmanandam, Tanikella Bharani",1
2002,Lagna Patrika,Romance,Subburaju,"Babloo Prithviraj, Sanghavi, Brahmanandam, Phaniraj Kumar",1
2002,Seshu,Action,Jeevitha Rajashekar,"Rajasekhar, Kalyani, Nasser",0
2002,Nee Premakai,Romance,Muppulaneni Siva,"Vineeth, Abbas, Laya, Sonia Agarwal",0
2002,Parasuram,Action,,"Srihari, Sanghavi",0
2002,Neetho Cheppalani,Romance,B. Satya Naidu,"Akash, Anupriya, M. S. Narayana",2
2002,Naga Pratista,Drama,,"Raasi, Sreejith",1
2002,Mee Kosam,Documentary,V Janardhan,"Ramyasri, Samaram, Sharmila",2
2002,Nuvvunte Chaalu,Romance,Achyuth Reddy,"Adarsha, Sonali Raj",2
2002,Entha Bagundo,Romance,Bharadwaja Thammareddy,"Sai Kiran, Rohith, Laya",1
2002,Chelia Chelia Chiru Kopama,Romance,Sai Shyam,"Nivas, Shikha Sinha",1
2002,Aadi,Action,V. V. Vinayak,"Jr. NTR, Keerthi Chawla",2
2002,Nee Thodu Kavali,Romance,Bheemaneni Srinivas Rao,"Deepak, Charmy Kaur, Rimi Sen",1
2002,Aaduthu Paaduthu,Romance,Devi Prasad,"Srikanth, Sunil, Gayatri Jayaraman",1
2002,Vasu,Romance,A. Karunakaran,"Venkatesh, Bhoomika Chawla",0
2002,Bejawada Police Station,Drama,Chimakurthi Hari Babu,"Keshav, Shilpa Shivanand, Brahmaji, Ali, Chinna",0
2002,Friends,Comedy,,"Sivaji, Ali",2
2002,Mahachandi,Drama,Bharathi Kannan,"Vijayashanti, Laya, Karan",0
2002,Narahari,Action,Thriller Manju,"Sai Kumar, Thriller Manju, Sreedevi",0
2002,Manasunte Chaalu,Romance,Jonnalagadda Srinivasa Rao,"Sai Kiran, Sivaji, Jennifer Kotwal",1
2002,Mounamelanoyi,Romance,Shyam Prasad,"Sachin, Sampadha, Chalapathi Rao",0
2002,Lahiri Lahiri Lahirilo,Drama,YVS Chowdary,"Nandamuri Harikrishna, Bhanupriya, Rachana Banerjee,Ankitha",0
2002,Vendi Mabbulu,Romance,Raviraja Pinisetty,"Balayya, Pulakit, Anil, Mona Chopra, Meghana Naidu, Mitika",1
2002,Santosham,Drama,Dasaradh,"Akkineni Nagarjuna, Gracy Singh, Prabhu Deva, Shriya Saran",1
2002,Allari,Comedy,Ravi Babu,"Naresh, Anuradha Mehta",1
2002,Manasutho,Romance,Ravi Kumar Chowdary,"Aakash, Arjoo Govithrikar, Khayyam",1
2002,Sahasa Baludu Vichitra Kothi,Adventure,Dasharatha Raju,"Vijayashanti, Brahmanandam, Sarath Babu, Sudha",0
2002,Hai,Romance,E. V. V. Satyanarayana,"Aryan Rajesh, Nikita Thukral",2
2002,Vooru Manadiraa,Drama,R. Narayana Murthy,"R. Narayana Murthy, Siddappa Naidu",1
2002,123,Comedy,K. Subhaash,"Prabhu Deva, Jyothika, Raju Sundaram, Nagendra Prasad",2
2002,Devi Nagamma,Drama,Alahari,"Prema, Baby Deepika, Jackie, Mani Chandana, Mada,Somayajulu, Jeeva",1
2002,Adrushtam,Romance,Sekhar Suri,"Tarun, Gajala, Reemma Sen, Asha Saini",1
2002,Jayam,Action / Romance,Teja,"Nitin, Sadha, Tottempudi Gopichand",1
2002,Hrudayanjali,Romance,A. Raghurami Reddy,"Sanjay Mitra, Girija Shettar",1
2002,Sreeram,Romance,V. N. Aditya,"Uday Kiran, Anitha Hassanandani, Ashish Vidyarthi",1
2002,Neetho,Drama,B. Satya Naidu,"Akash, Ashita, Anu Priya, Giribabu, Sudhakar",2
2002,Kanulu Moosina Neevaye,Romance,Manjula Naidu,"Deepak, Archana",2
2002,Janam,Action,Ayyappa P Sharma,"Sai Kumar, Vani Viswanath, Thriller Manju, Zarina",1
2002,Girl Friend,,,"Rohith, Anitha Patil",1
2002,Allari Ramudu,Action,B. Gopal,"Jr. NTR, Aarti Agarwal, Gajala",2
2002,Indra,Action/Drama,B. Gopal,"Chiranjeevi, Sonali Bendre, Aarti Agarwal",2
2002,Avunu Valliddaru Ista Paddaru,Romance,Vamsi,"Ravi Teja, Kalyani",0
2002,Ninne Cherukunta,Romance,,"Revanth, Shwetha, Chandra Mohan",0
2002,Kuchi Kuchi Koonamma,Romance,Ashok Kumar,"Jakeer, Siri, K. Viswanath",0
2002,Idiot,Action / Romance,Puri Jagannadh,"Ravi Teja, Rakshita",1
2002,Sontham,Romance,Srinu Vaitla,"Aryan Rajesh, Namitha, Rohith, Sunil",0
2002,Holi,Romance,Vara Prasad,"Uday Kiran, Richa Pallod, Sunil",2
2002,Prudhvi Narayana,Action,P. Vasu,"Srihari, Vijayalakshmi, Meghana Naidu, Lakshmi",0
2002,Bharata Simha Reddy,Action,G. Nageswara Reddy,"Rajasekhar, Meena, Gajala, Ravali, Brahmanandam",0
2002,Manamiddaram,Romance,,"Raja Sridhar, Sonali Joshi, Lahari",0
2002,Khaidi Brothers,Action,Sahar,"Sai Kumar, Lakshman, Ram, Surya Prakash, Rekha",0
2002,Okato Number Kurradu,Action / Romance,A. Kodandarami Reddy,"Nandamuri Taraka Ratna, Rekha Vedavyas, Brahmanandam",1
2002,Chennakeshava Reddy,Action,V. V. Vinayak,"Nandamuri Balakrishna, Shriya Saran, Tabu, Devayani",0
2002,Malli Malli Chudali,Romance,Pawan Sridhar,"Venu, Janani",0
2002,Aahuti,Drama,Y. Sai Nivas,Chandra Babu,0
2002,Prema Donga,Action,Ramana,"Srihari, Soundarya, Vinod",0
2002,Janda,Action,,"Ajju, Sravan, Akrithi",1
2002,Nuvve Nuvve,Romance,Trivikram Srinivas,"Tarun, Shriya Saran, Prakash Raj",2
2002,Gemini,Action,,"Venkatesh, Namitha, Mumtaj",2
2002,Dhanalakshmi I Love You,Romance,,"Allari Naresh, Aditya Om, Ankitha",0
2002,Pilisthe Palukutha,Romance,Kodi Ramakrishna,"Jai Akash, Shamita Shetty",1
2002,Police Sisters,Action,Vikki,"Roja, Raasi, Sridhar, Brahmanandam",0
2002,Bobby,Action,Sobhan,"Mahesh Babu, Aarti Agarwal",0
2002,Nee Sneham,Romance,Parichuri Murali,"Uday Kiran, Aarti Agarwal, Jatin Grewal",2
2002,Siva Rama Raju,Action,V Samudra,"Jagapathi Babu, Mounika, Venkat, Nandamuri Harikrishna",2
2002,Eeshwar,Action / Romance,Jayanth C. Paranjee,"Prabhas, Sridevi Vijayakumar, Revathi",2
2002,2 Much,,K. Veeru,"Balakumar, Ruthika, Ali",0
2002,Khadgam,Action,Krishna Vamshi,"Ravi Teja, Srikanth, Sonali Bendre, Prakash Raj, Kim Sharma, Sangeetha",1
2002,Yuvarathna,Action,U Narayana Rao,"Nandamuri Taraka Ram, Jeevitha",0
2002,Thotti Gang,Comedy,E. V. V. Satyanarayana,"Allari Naresh, Prabhu Deva, Sunil, Anitha, Gajala",0
2002,Trinetram,Action,,"Sijju, Raasi",0
2002,Sandade Sandadi,Comedy,,"Rajendra Prasad, Jagapathi Babu, Raasi",0
2002,Coolie,Action,,"Srihari, Raasi, Mumtaj",2
2002,Premalo Pavani Kalyan,Romance,Polur Ghatikachalam,"Deepak, Ankitha, Anita Hassanandani",0
2002,Manmadhudu,Romance / Comedy,K. Vijaya Bhaskar,"Akkineni Nagarjuna, Sonali Bendre, Anshu",0
2002,Ninnu choodaka Nenundalenu,Romance / Drama,R. Srinivas,"Sachin, Bhavana Pani",1
2002,Anveshana,Thriller,,"Ravi Teja, Radhika Varma, Bose, Raghu Babu, Jeeva",0
2001,Adhipathi,Action,Ravi Raja Pinisetty,"Mohan Babu, Akkineni Nagarjuna, Preeti Jhangiani, Soundarya",0
2001,Ammaye Navvite,Drama,Jyothi Kumar,"Rajendra Prasad, Bhavana, Brahmanandam",1
2001,Akasa Veedhilo,Drama,Singeetam Srinivasa Rao,"Akkineni Nagarjuna, Raveena Tandon",0
2001,Ammai Kosam,Comedy,Muppalaneni Siva,"Vineeth, Meena, Ravi Teja, Venu",0
2001,Anandam,Romance,Srinu Vaitla,"Jai Akash, Rekha Vedavyas",1
2001,Badrachalam,Action,N.Shankar,"Srihari, Sindhu Menon",0
2001,Bava Nachadu,Romance,Suresh Krishna,"Akkineni Nagarjuna, Simran, Reema Sen",0
2001,Bhalevadivi Basu,Romance,P. A. Arun Prasad,"Balakrishna Nandamuri, Shilpa Shetty, Anjala Zaveri",0
2001,Chiru Jallu,Romance,Srirambalji,"Tarun, Richa Pallod",1
2001,Daddy,Family,Suresh Krishna,"Chiranjeevi, Simran, Ashima Bhalla",2
2001,Darling Darling,Romance,V. Samudra,"Srikanth, Shaheen Khan",1
2001,Deevinchandi,Romance,Muthyala Subbaiah,"Srikanth, Raasi, Malavika",1
2001,Devi Putrudu,Fantasy,Kodi Ramakrishna,"Venkatesh, Soundarya, Anjala Zaveri",1
2001,Eduruleni Manishi,Action,Srinivasa Rao,"Akkineni Nagarjuna, Soundarya, Shenaz Treasurywala",0
2001,Evadra Rowdy,Action,Sarath,"Srihari, Sanghavi, Sujatha",0
2001,Hyderabad,,,Sai Kumar,0
2001,Ishtam,Romance,"Vikram Kumar, Raj Aditya","Charan, Shriya Saran",1
2001,Itlu Sravani Subramanyam,,Puri Jagannadh,"Ravi Teja, Tanu Roy",0
2001,Jabili,Romance,S. V. Krishna Reddy,"Dileep, Rekha Vedavyas",1
2001,Khaki Chokka,Action,Vikky,"Sai Kumar, Neelambari, Thriller Manju",1
2001,Khushi,Romance,S. J. Suryah,"Pawan Kalyan, Bhoomika Chawla, Mumtaj",2
2001,Maa Aavida Meda Ottu Mee Aavida Chala Manchidi,Family,E. V. V. Satyanarayana,"Meka Srikanth, Laya, Raasi, Vadde Naveen",0
2001,Manasantha Nuvve,Romance,V. N. Aditya,"Uday Kiran, Reema Sen",1
2001,Sri Manjunatha,Devotional,K Raghavendra Rao,"Arjun, Soundarya, Chiranjeevi, Meena Durairaj",1
2001,Mrigaraju,Action,GunaSekhar,"Chiranjeevi, Simran, Sanghavi",1
2001,Murari,,Krishna Vamsi,"Mahesh Babu, Sonali Bendre",1
2001,Muthyam,Romance |,,"Rohit, Anu",1
2001,Naa manasista raa,,"srikanth, richa,soundarya",,0
2001,Naalo Vunna Prema,Romance,Pratap,"Jagapathi Babu, Gajala, Laya",1
2001,Narasimha Naidu,Action,B. Gopal,"Balakrishna Nandamuri, Simran, Preeti Jhangiani, K. Vishwanath",1
2001,Pratap,,"Jr. NTR, Raveena Rajput",Action/ Romance,0
2001,Nuvvu Naaku Nachav,Comedy,Vijaya Bhaskar,"Venkatesh, Arthi Agarwal",2
2001,Nuvvu Nenu,Romance,Teja,"Uday Kiran, Anitha",2
2001,Paravasam,Romance,K.Balachander,"R. Madhavan, Simran Bagga, Sneha, Lawrence Raghavendra",0
2001,Prematho Raa,,K. R. Udhayashankar,"Venkatesh, Simran",1
2001,Preminchu,,,"Sai Kiran, Laya",1
2001,Priyamaina Neeku,Romantic,Balasekaran,"Tarun Kumar, Sneha",0
2001,Raa,Romantic Dark Comedy,,"Upendra, Priyanka Upendra",2
2001,Simha Raasi,Family,V. Samudra,"Rajasekhar, Sakshi Shivanand",1
2001,Snehamante Idera,Drama,,"Akkineni Nagarjuna, Sumanth, Bhoomika Chawla",1
2001,Subbu,Action,Suresh Varma,"Jr. NTR, Sonali Joshi",0
2001,Student No.1,Action,S. S. Rajamouli,"Jr. NTR, Gajala",2
2001,Thank You Subba Rao,,E. V. V. Satyanarayana,"Srihari, Prakash Raj, Ramya Krishna",0
2001,Tholi Valapu,,,"Gopichand, Sneha",1
2001,Veedekkadi Mogudandi?,Comedy,E. V. V. Satyanarayana,"Venu, Shruthi Raj, Geethu Mohandas",0
2000,Kodanda Ramudu,Drama,S. V. Krishna Reddy,"J. D. Chakravarthi, Rambha, Laya",1
2000,Annayya,Drama / Action,Mutyala Subbayya,"Chiranjeevi, Ravi Teja, Soundarya, Simran, Sharath Babu",2
2000,Postman,Romance,Muppalaneni Shiva,"Mohan Babu, Soundarya, Raasi",2
2000,Vamsoddarakudu,Action,Sharath,"Balakrishna Nandamuri, Sakshi Shivanand, Ramya Krishna, Krishnam Raju",0
2000,Kalisundam Raa,Drama,K. R. Udhayashankar,"Venkatesh, Simran",1
2000,Sammakka Sarakka,Comedy,Dasari Narayana Rao,"Suman, Ramya Krishna, Roja, Jayapradha, Indraja, Brahmaji",1
2000,Kshemanga Velli Labanga Randi,Comedy,Raja Vannem Reddy,"Srikanth, Rajendra Prasad, Roja, Brahmanandam, Ramya Krishna, Kovai Sarala, Prakash Raj",1
2000,Ganapathi,Action,Hari Babu,"Srihari, Ashwani, Rami Reddy",2
2000,Handsup,Comedy,Siva Nageswara Rao,"Nagendra Babu, Jayasudha, Brahmanandam",2
2000,Chala Bagundi,Comedy,E.V.V.Sathyanarayana,"Srikanth, Malavika, Vadde Naveen, Asha Saini",1
2000,Nishabda Ratri,Thriller,Sahadeva Reddy,"Kaushal, Raksha",0
2000,Manasu Paddanu Kaani,Drama,K. Veeru,"Venu Thottempudi, K. Vishwanath, Raasi, Ramya Krishna",0
2000,Ravanna,Drama,B. Gopal,"Rajasekhar, Sanghavi, Soundarya, Krishna Ghattamaneni",2
2000,Sanchalanam,Action,Tammareddy Bharadwaj,"Prakash Raj, Babloo Prithviraj, Roja",1
2000,Raghavayya Gari Abbayi,Drama,Perala,"Sri Harsha, Prema",0
2000,Balaram,Action,Raviraja Pinisetty,"Srihari, Raasi, Vineeth, Maheshwari",0
2000,Nuvvu Vastavani,Romance,Pratap,"Akkineni Nagarjuna, Simran, Isha Koppikar",1
2000,Yuvaraju,Romance,Y. V. S. Chowdary,"Mahesh Babu, Simran, Sakshi Shivanand",0
2000,Badri,Masala,Puri Jagannadh,"Pawan Kalyan, Ameesha Patel, Renu Desai, Prakash Raj",0
2000,Madhuri,Romance,Mouli,"Abbas, Anjana",0
2000,Pasupu Kumkuma,Drama / Romance,M Raghupati Reddy,"Sijju, Jackie, Anjani Thakkar",2
2000,Manoharam,Drama,Gunashekar,"Jagapathi Babu, Laya, Prakash Raj",0
2000,Yuvakudu,Romance,Karunakaran,"Sumanth, Bhoomika Chawla, Jaya Sudha",1
2000,Oke Maata,Drama,Muthyala Subbaiah,"Upendra, Ramya Krishna, Raasi",1
2000,Nagulamma,Drama,KSR Das,"Babloo Prithviraj, Maheshwari",0
2000,Bagunnara,Drama,Bakruddin,"Vadde Naveen, Priya Gill, Srihari, Vijayakumar",1
2000,Sivanna,Action,KS Nageswara Rao,"Sai Kumar, Manya",0
2000,Hindustan,Drama,Hari Babu,"Naresh, Bhanupriya",1
2000,Real Story,Drama,Venkataramana Reddy,"Prakash Raj, Sandhya, Brahmanandam",0
2000,Chitram,Romance,Teja,"Uday Kiran, Reema Sen",1
2000,Sivaji,Action,Sai Balaji,"Srihari, Raasi",1
2000,Okkadu Chalu,Action,,"Rajasekhar, Suresh, Rambha, Sanghavi",1
2000,Adavi Chukka,Action,Dasari Narayana Rao,"Vijayashanti, Charanraj, Suman",0
2000,Bachelors,Romance,Sana Yadi Reddy,"Sivaji, Manya",0
2000,Maa Pelliki Randi,Romance,Muppalaneni Shiva,"J. D. Chakravarthy, Sakshi Shivanand",1
2000,Pellam Vachindi,Romance,Krishna Reddy,"Suman, Manichandana, Radhika Chowdhary",0
2000,Goppinti Alludu,Drama,E. V. V. Satyanarayana,"Balakrishna Nandamuri, Simran, Sanghavi",0
2000,Pelli Sambandham,Drama,K. Raghavendra Rao,"Akkineni Nageshwara Rao, Sumanth, Sakshi Shivanand, Sanghavi",1
2000,Kouravudu,Drama,V Jyotikumar,"Nagababu, Ramya Krishna",0
2000,Sardukupodam Randi,Comedy,S. V. Krishna Reddy,"Jagapathi Babu, Soundarya, Asha Saini, M. S. Narayana, Jayasudha",0
2000,Manasunna Maharaju,Drama,Muthyala Subbaiah,"Rajasekhar, Laya, Asha Saini",0
2000,9 Nelalu,Drama / Romance,Kranthi Kumar,"Vikram, Soundarya",0
2000,Ee Tharam Nehru,Drama,Siva Nagu,"Krishna Ghattamaneni, Suman, Suresh, Prema",0
2000,Chusodham Randi,Romance,Raja Vannem Reddy,"Jagapathi Babu, Srikanth, Rambha",0
2000,Manasichanu,Romance,Pramod Kumar,"Ravi Teja, Manichandana",0
2000,Vyjayanthi,Action,K S Nageswara Rao,"Vijayashanti, Babloo Prithviraj",0
2000,February 14th Necklace Road,Thriller,Seenu,"Suman, Bhanupriya",0
2000,Moodu Mukkalata,Comedy,K. Raghavendra Rao,"Jagapathi Babu, Soundarya, Rambha, Raasi",2
2000,Bhavani,Romance,Subba Rao,"Suresh, Babloo Prithviraj, Manya",0
2000,Ninne Premista,Romance,R. R. Shinde,"Akkineni Nagarjuna, Srikanth, Soundarya",2
2000,Rayalseema Ramanna Chowdary,Action,Ravi Raja Pinisetty,"Mohan Babu, Jaya Sudha, Priya Gill",0
2000,Ayodhya Ramayya,Action,Chandra Mahesh,"Srihari, Bhanupriya",1
2000,Tensionlo Tension,Romance,D Ranga Rao,"Ajay, Manichandana",1
2000,Azad,Action,Tirupathy Swami,"Akkineni Nagarjuna, Raghuvaran, Soundarya, Shilpa Shetty, Prakash Raj",1
2000,Vamsi,Action,B. Gopal,"Mahesh Babu, Namrata Shirodkar, Krishna Ghattamaneni",0
2000,Jayam Manade Raa,Drama,N. Shankar,"Venkatesh, Soundarya",0
2000,Nuvve Kavali,Romance,Vijayabhaskar,"Tarun Kumar, Richa Pallod, Saikiran",2
2000,Ammo Okato Tarikhu,Comedy drama,E. V. V. Satyanarayana,"Srikanth, Suresh, Raasi",1
2000,NTR Nagar,Drama,Babji,"Dupes, Manichandana",0
2000,Sri Sai Mahima,Drama,Ashok Kumar,"Om Prakash Rao, Jayasudha",0
2000,Sri Srimati Satyabhama,Comedy,S. V. Krishna Reddy,"Rahman, Vijayashanti",0
2000,Baachi,Masala,Puri Jagannadh,"Jagapathi Babu, Neelambari, Kota Srinivasa Rao, Prakash Raj",0
2000,Devullu,Fiction,Kodi Ramakrishna,"Ramya Krishna, Raasi, Srikanth, Laya, Rajendra Prasad",2
2000,College,Romance,Ravi Chavali,"Sivaji, Manya",1
2000,Chiru Navvuto,Drama,Vijaybhaskar,"Venu Thottempudi, Shaheen Khan, Sunil",1
2000,Anta mana Manchike,Comedy,K. Veeru,"Rajendra Prasad, Rachana Banerjee, Asha Saini",0
2000,Vijayaramaraju,Action,Veera Shankar,"Srihari, Urvashi",0
2000,Maa Annayya,Drama,Raviraja Pinisetty,"Rajasekhar, Meena Durairaj, Deepti Bhatnagar",1
2000,Subhavela,Romance,Ramana,"Ravikanth, Anasuya",0
2000,Uncle,Drama,Raja Sekhar,"Tarun, Pallavi",0
2000,Sakutumba Saparivara Sametam,Drama,S. V. Krishna Reddy,"Akkineni Nageshwara Rao, Srikanth, Suhasini Maniratnam, Jayalakshmi",0
2000,Tirumala Tirupathi Venkatesha,Comedy,Sathibabu,"Ravi Teja, Srikanth, Roja, Maheshwari",1
2000,Unmadi,Thriller,T Krishna,"Surya, Sishwa, Ranjani",0
2000,Chalo Assembly,Action,Narayana Murthy,"Narayana Murthy, Usha",0
2000,Rojuko Roja,Romance,GJ Raja,"Raja Vikram, Rashmita, Swapna Sri",0
1999,Aavide Shyamala,Madavapeddi Suresh,Kodi Ramakrishna,"Prakash Raj, Ramya Krishna",0
1999,Ammo Polisollu,,,"Siva Krishna, Ragini",1
1999,Anaganaga Oka Ammai,Mani Sharma,Ramesh Sarangan,"Srikanth, Soundarya, Abbas, Raghuvaran",0
1999,Asala Sandadi,,Anil Kishore,"Ali, Sangeetha (actress), Brahmanandam, Ranganath",0
1999,Bobbili Vamsam,M. M. Srilekha,K. S. Adhyaman,"Rajasekhar, Meena, Shruti",0
1999,Chala Bagundi,Mani Sharma,E. V. V. Satyanarayana,"Srikanth, Vadde Naveen, Malavika, Asha Saini",1
1999,Chinni Chinni Aasa,,,"Rajendra Prasad, Indraja",2
1999,Devi,Devi Sri Prasad,Kodi Ramakrishna,"Prema, Bhanuchander, Sowkar Janaki",0
1999,English Pellam East Godavari Mogudu,,Doraswamy Raju,"Srikanth, Ramya Krishna",0
1999,Harischandraa,,Thulasi Kumar,"J. D. Chakravarthy, Raasi, Brahmanandam",0
1999,Hello Yama,Vandemataram Srinivas,Pavitran,"Suresh, Shruti, Indu",0
1999,Iddaru Mitrulu,,K. Raghavendra Rao,"Chiranjeevi, Ramya Krishna, Sakshi Shivanand",1
1999,Jodi,A. R. Rahman,Praveen Kanth,"Prashanth, Simran Bagga, Ramesh Aravind, Isha Koppikar, Trisha Krishnan",2
1999,Krishna Babu,,Muthyala Subbaiah,"Balakrishna, Raasi, Meena, Abbas, Chandra Mohan",1
1999,Maa Balaji,Vandemataram Srinivas,Kodi Ramakrishna,"Vadde Naveen, Maheshwari, Brahmanandam",0
1999,Manasichi Choodu,Mani Sharma,Suresh Varma,"Vadde Naveen, Raasi",0
1999,Manasulo Maata,S. V. Krishna Reddy,S. V. Krishna Reddy,"Jagapati Babu, Meka Srikanth, Mahima Chowdhary",1
1999,Manavudu Danavudu,S. A. Rajkumar,,"Krishna, Soundarya, Ramya Krishna",0
1999,Manikyam,S. A. Rajkumar,Mutyala Subbaiah,"Srikanth, Devayani, Sanghavi",0
1999,Mechanic Mavayya,M. M. Keeravani,Rajendra Singh,"Rajasekhar, S. P. Balasubrahmanyam, Rambha, Paresh Rawal",1
1999,Naa Hrudayamlo Nidurinche Cheli,Sri,AVS Adi Narayana,"Vadde Naveen, Laila Mehdin, Ali",0
1999,Narasimha,A. R. Rahman,K. S. Ravikumar,"Rajinikanth, Soundarya, Shivaji Ganesan, Ramya Krishnan, Lakshmi,Abbas",2
1999,Nee Kosam,R. P. Patnaik,Srinu Vaitla,"Ravi Teja, Maheshwari",2
1999,Neti Gandhi,Chakravarthy,E. V. V. Satyanarayana,"Rajasekhar, Raasi",1
1999,Okke Okkadu,A. R. Rahman,S. Shankar,"Arjun Sarja, Manisha Koirala, Laila Mehdin, Sushmita Sen,Raghuvaran, Manivannan",1
1999,Panchadara Chilaka,S. A. Rajkumar,Kodi Ramakrishna,"Srikanth, Kausalya",1
1999,Pilla Nachindi,Koti,E. V. V. Satyanarayana,"Srikanth, Sanghavi, Rachana Banerjee",1
1999,Prema Katha,Sandeep Chowta,Ram Gopal Varma,"Sumanth, Antara Mali, Manoj Bajpai",1
1999,Premaku Velayara,S. V. Krishna Reddy,S. V. Krishna Reddy,"J. D. Chakravarthy, Soundarya, Prakash Raj, Ravi Teja",1
1999,Premikula Roju,A. R. Rahman,Kathir,"Kunal, Sonali Bendre, Nasser, Manivannan, Rambha, Goundamani",1
1999,Preyasi Rave,M. M. Srilekha,Chandra Mahesh,"Srikanth, Raasi, Sanghavi",0
1999,Raja,S. A. Rajkumar,Muppulaneni Siva,"Daggubati Venkatesh, Soundarya, Abbas",2
